ES: initializing
loading es-util solver `CMAES`
solver options: {'sigma_init': 0.0625, 'CMA_elitist': False, 'AdaptSigma': False, 'reg': 'l2', 'weight_decay': 0.0001}
ES: starting CMAES optimizer on 1 core
population-size: 100
with num. parameters: 338
Iteration 1/2000 -> Best Reward: -9.562, Current Reward: -9.562, Avg(Std)-Reward -16.364(3.739), Duration: 23.45 secs.
Aborted via Keyboard Interrupt.
ES: initializing
loading es-util solver `CMAES`
solver options: {'sigma_init': 0.0625, 'CMA_elitist': False, 'AdaptSigma': False, 'reg': 'l2', 'weight_decay': 0.0001}
ES: starting CMAES optimizer on 8 cores
population-size: 100
with num. parameters: 338
Iteration 115/2000 -> Best Reward: +9.812, Current Reward: +9.812, Avg(Std)-Reward -14.705(5.656), Duration: 4.12 secs.
Iteration 116/2000 -> Best Reward: +9.812, Current Reward: +9.812, Avg(Std)-Reward -13.222(6.529), Duration: 3.57 secs.
Iteration 117/2000 -> Best Reward: +9.812, Current Reward: +7.250, Avg(Std)-Reward -14.114(6.091), Duration: 3.94 secs.
Iteration 118/2000 -> Best Reward: +9.812, Current Reward: +7.500, Avg(Std)-Reward -13.463(6.444), Duration: 3.70 secs.
Iteration 119/2000 -> Best Reward: +9.812, Current Reward: +8.938, Avg(Std)-Reward -13.665(6.059), Duration: 3.50 secs.
Iteration 120/2000 -> Best Reward: +9.812, Current Reward: +7.750, Avg(Std)-Reward -13.530(6.755), Duration: 3.52 secs.
Iteration 121/2000 -> Best Reward: +9.812, Current Reward: +7.125, Avg(Std)-Reward -13.721(6.848), Duration: 3.58 secs.
Iteration 122/2000 -> Best Reward: +11.188, Current Reward: +11.188, Avg(Std)-Reward -13.336(8.245), Duration: 3.61 secs.
Iteration 123/2000 -> Best Reward: +11.188, Current Reward: +8.688, Avg(Std)-Reward -14.452(6.673), Duration: 3.89 secs.
Iteration 124/2000 -> Best Reward: +11.188, Current Reward: +6.062, Avg(Std)-Reward -13.533(6.189), Duration: 3.76 secs.
Iteration 125/2000 -> Best Reward: +11.188, Current Reward: +6.562, Avg(Std)-Reward -12.840(6.706), Duration: 3.82 secs.
Iteration 126/2000 -> Best Reward: +11.188, Current Reward: +8.375, Avg(Std)-Reward -11.596(7.510), Duration: 3.67 secs.
Iteration 127/2000 -> Best Reward: +14.125, Current Reward: +14.125, Avg(Std)-Reward -11.324(8.718), Duration: 3.48 secs.
Iteration 128/2000 -> Best Reward: +14.125, Current Reward: +13.562, Avg(Std)-Reward -12.894(7.923), Duration: 3.45 secs.
Iteration 129/2000 -> Best Reward: +19.875, Current Reward: +19.875, Avg(Std)-Reward -13.286(6.770), Duration: 3.49 secs.
Iteration 130/2000 -> Best Reward: +19.875, Current Reward: +15.250, Avg(Std)-Reward -11.607(8.545), Duration: 3.47 secs.
Iteration 131/2000 -> Best Reward: +19.875, Current Reward: +17.438, Avg(Std)-Reward -10.384(10.083), Duration: 3.54 secs.
