Logging to: `data/czech_8x8/sm_ff-embd_flat-pm_ff/agent.log`
ES: initializing
loading es-util solver `CMAES`
solver options: {'sigma_init': 0.0625, 'CMA_elitist': False, 'AdaptSigma': False, 'reg': 'l2', 'weight_decay': 0.0001}
ES: starting CMAES optimizer on 32 cores
population-size: 96
with num. parameters: 582
Iteration 1/10000 -> Best Reward: -13.875, Current Reward: -13.875, Avg(Std)-Reward -28.168(3.771), Duration: 1.96 secs.
Iteration 154/10000 -> Best Reward: +57.000, Current Reward: +54.375, Avg(Std)-Reward +43.608(7.490), Duration: 1.35 secs.
Iteration 155/10000 -> Best Reward: +57.000, Current Reward: +55.375, Avg(Std)-Reward +42.298(10.821), Duration: 1.63 secs.
Iteration 156/10000 -> Best Reward: +57.000, Current Reward: +54.000, Avg(Std)-Reward +43.250(7.662), Duration: 1.50 secs.
Iteration 157/10000 -> Best Reward: +57.000, Current Reward: +56.500, Avg(Std)-Reward +44.325(6.615), Duration: 2.68 secs.
Iteration 158/10000 -> Best Reward: +57.000, Current Reward: +56.750, Avg(Std)-Reward +44.922(6.229), Duration: 3.23 secs.
Iteration 159/10000 -> Best Reward: +57.000, Current Reward: +56.500, Avg(Std)-Reward +45.952(6.072), Duration: 3.12 secs.
Iteration 160/10000 -> Best Reward: +57.500, Current Reward: +57.500, Avg(Std)-Reward +43.499(8.108), Duration: 2.01 secs.
Iteration 161/10000 -> Best Reward: +57.500, Current Reward: +56.750, Avg(Std)-Reward +44.000(8.866), Duration: 2.62 secs.
Iteration 162/10000 -> Best Reward: +57.500, Current Reward: +56.250, Avg(Std)-Reward +45.508(6.711), Duration: 1.84 secs.
Iteration 163/10000 -> Best Reward: +58.750, Current Reward: +58.750, Avg(Std)-Reward +45.840(7.663), Duration: 4.20 secs.
Iteration 164/10000 -> Best Reward: +58.750, Current Reward: +57.125, Avg(Std)-Reward +43.842(7.497), Duration: 1.61 secs.
Iteration 165/10000 -> Best Reward: +58.750, Current Reward: +55.875, Avg(Std)-Reward +45.057(7.317), Duration: 2.96 secs.
Iteration 166/10000 -> Best Reward: +58.750, Current Reward: +55.125, Avg(Std)-Reward +44.884(8.244), Duration: 2.00 secs.
Iteration 167/10000 -> Best Reward: +58.750, Current Reward: +55.812, Avg(Std)-Reward +46.107(8.565), Duration: 3.14 secs.
Iteration 168/10000 -> Best Reward: +59.562, Current Reward: +59.562, Avg(Std)-Reward +44.770(7.105), Duration: 2.44 secs.
Iteration 169/10000 -> Best Reward: +59.562, Current Reward: +58.062, Avg(Std)-Reward +45.642(6.615), Duration: 2.67 secs.
Iteration 170/10000 -> Best Reward: +59.562, Current Reward: +57.312, Avg(Std)-Reward +45.192(6.403), Duration: 3.01 secs.
Iteration 171/10000 -> Best Reward: +59.562, Current Reward: +58.250, Avg(Std)-Reward +45.529(8.013), Duration: 1.83 secs.
Iteration 172/10000 -> Best Reward: +59.562, Current Reward: +55.750, Avg(Std)-Reward +42.559(11.410), Duration: 1.55 secs.
Iteration 173/10000 -> Best Reward: +59.562, Current Reward: +56.625, Avg(Std)-Reward +45.222(6.902), Duration: 3.36 secs.
Iteration 174/10000 -> Best Reward: +59.562, Current Reward: +55.625, Avg(Std)-Reward +46.992(6.812), Duration: 2.60 secs.
Iteration 175/10000 -> Best Reward: +59.625, Current Reward: +59.625, Avg(Std)-Reward +44.247(9.571), Duration: 1.48 secs.
