Logging to: `data/czech_8x8/sm_ff-embd_flat-pm_rgrn/agent.log`
ES: initializing
loading es-util solver `CMAES`
solver options: {'sigma_init': 0.0625, 'CMA_elitist': False, 'AdaptSigma': False, 'reg': 'l2', 'weight_decay': 0.0001}
ES: starting CMAES optimizer on 32 cores
population-size: 96
with num. parameters: 1320
Iteration 155/10000 -> Best Reward: +16.750, Current Reward: +16.750, Avg(Std)-Reward +8.214(5.782), Duration: 3.05 secs.
Iteration 156/10000 -> Best Reward: +16.750, Current Reward: +16.000, Avg(Std)-Reward +7.680(5.506), Duration: 3.24 secs.
Iteration 157/10000 -> Best Reward: +16.750, Current Reward: +15.375, Avg(Std)-Reward +8.176(5.776), Duration: 6.28 secs.
Iteration 158/10000 -> Best Reward: +16.750, Current Reward: +14.750, Avg(Std)-Reward +7.329(6.994), Duration: 3.09 secs.
Iteration 159/10000 -> Best Reward: +16.750, Current Reward: +15.875, Avg(Std)-Reward +8.426(6.068), Duration: 1.91 secs.
Iteration 160/10000 -> Best Reward: +16.750, Current Reward: +15.125, Avg(Std)-Reward +8.512(5.157), Duration: 7.80 secs.
Iteration 161/10000 -> Best Reward: +16.750, Current Reward: +15.125, Avg(Std)-Reward +7.921(6.170), Duration: 2.82 secs.
Iteration 162/10000 -> Best Reward: +16.750, Current Reward: +15.250, Avg(Std)-Reward +9.720(3.775), Duration: 2.18 secs.
Iteration 163/10000 -> Best Reward: +16.750, Current Reward: +15.750, Avg(Std)-Reward +8.865(5.225), Duration: 8.80 secs.
Iteration 164/10000 -> Best Reward: +16.750, Current Reward: +15.375, Avg(Std)-Reward +9.499(4.022), Duration: 3.23 secs.
Iteration 165/10000 -> Best Reward: +16.750, Current Reward: +14.750, Avg(Std)-Reward +9.370(4.676), Duration: 2.14 secs.
Iteration 166/10000 -> Best Reward: +16.750, Current Reward: +16.250, Avg(Std)-Reward +8.022(6.322), Duration: 8.73 secs.
Iteration 167/10000 -> Best Reward: +16.750, Current Reward: +15.375, Avg(Std)-Reward +9.125(4.814), Duration: 3.52 secs.
Iteration 168/10000 -> Best Reward: +16.750, Current Reward: +16.000, Avg(Std)-Reward +8.656(5.522), Duration: 3.07 secs.
Iteration 169/10000 -> Best Reward: +16.750, Current Reward: +15.750, Avg(Std)-Reward +8.850(4.072), Duration: 7.98 secs.
Iteration 170/10000 -> Best Reward: +16.750, Current Reward: +15.500, Avg(Std)-Reward +9.676(3.947), Duration: 2.91 secs.
Iteration 171/10000 -> Best Reward: +16.750, Current Reward: +15.625, Avg(Std)-Reward +8.746(4.882), Duration: 2.76 secs.
Iteration 172/10000 -> Best Reward: +16.750, Current Reward: +16.000, Avg(Std)-Reward +9.228(4.356), Duration: 6.75 secs.
Iteration 173/10000 -> Best Reward: +16.750, Current Reward: +16.375, Avg(Std)-Reward +9.659(3.702), Duration: 2.48 secs.
Iteration 174/10000 -> Best Reward: +16.750, Current Reward: +15.125, Avg(Std)-Reward +8.432(5.128), Duration: 2.37 secs.
Iteration 175/10000 -> Best Reward: +16.750, Current Reward: +15.125, Avg(Std)-Reward +8.796(5.012), Duration: 7.04 secs.
Iteration 176/10000 -> Best Reward: +17.625, Current Reward: +17.625, Avg(Std)-Reward +9.363(4.342), Duration: 2.98 secs.
Iteration 177/10000 -> Best Reward: +17.625, Current Reward: +16.000, Avg(Std)-Reward +8.770(4.277), Duration: 1.98 secs.
Iteration 178/10000 -> Best Reward: +17.625, Current Reward: +15.500, Avg(Std)-Reward +8.478(5.260), Duration: 6.76 secs.
Iteration 179/10000 -> Best Reward: +17.625, Current Reward: +15.375, Avg(Std)-Reward +9.255(4.324), Duration: 2.48 secs.
